station,target,algo,variant_id,window_size,feature_variant,params,rmse_mean,rmse_std,r2_mean,mae_mean,holdout_rmse,holdout_r2,n_train_avg,n_folds,train_time_sec,feature_importances,error
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#001,2,target_only,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_lambda"": 1.0, ""subsample"": 1.0}",6.919285987871592,2.1528682743117744,0.20762880577489212,3.3205572367951475,4.191252944675461,0.683861937702706,161.0,5,2.335727899997437,"{""TasaSeveros_diff1d"": 0.005850331090425994, ""TasaSeveros_ema30"": 0.01004390087334345, ""TasaSeveros_ema70"": 0.04327637106512762, ""TasaSeveros_lag1"": 0.7112438907985292, ""TasaSeveros_lag2"": 0.006546891888106113, ""TasaSeveros_median14d"": 0.010231625692382201, ""TasaSeveros_median3d"": 0.032657517298674194, ""TasaSeveros_median7d"": 0.011440858586190693, ""TasaSeveros_roll14d"": 0.008219524794112719, ""TasaSeveros_roll2d"": 0.1443197205739985, ""TasaSeveros_roll3d"": 0.0017972931037423148, ""TasaSeveros_roll7d"": 0.01437207423536702}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#002,35,calendar,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 0.1, ""subsample"": 0.7}",6.151810317323211,1.941109215853321,0.380796142740272,3.6796482240115744,3.9792322212242386,0.715037565069731,155.0,5,4.212179100002686,"{""TasaSeveros_lag1"": 0.03510881244659625, ""TasaSeveros_lag2"": 0.04718671405986496, ""TasaSeveros_lag3"": 0.06092023900372758, ""TasaSeveros_lag4"": 0.03456236078402137, ""TasaSeveros_roll7d"": 0.014475494744095107, ""dpv_lag11"": 0.01710806615039517, ""humedad_Hd05_lag34"": 0.01512896934122587, ""humedad_Hd25_lag20"": 0.014178665473279456, ""humedad_Hd25_lag29"": 0.025551008273996978, ""humedad_Hd25_lag31"": 0.01361076824559977, ""humedad_Hd25_lag32"": 0.01418773655523198, ""humedad_Hd35_lag17"": 0.017715986966053265, ""humedad_Hd45_lag12"": 0.0189258960725196, ""month"": 0.03896635058287481, ""tmin_lag24"": 0.01853371240778289}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#003,35,robust_smoothing,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_depth"": 8, ""min_child_weight"": 7, ""n_estimators"": 600, ""reg_lambda"": 0.1, ""subsample"": 1.0}",6.471272152622669,2.156515155676519,0.32040229967889255,3.917672831310875,3.8898649655653537,0.7276934458352504,155.0,5,14.43337249999604,"{""TasaSeveros_lag1"": 0.4693803009858284, ""TasaSeveros_lag7"": 0.012893134229998281, ""TasaSeveros_median3d"": 0.061266114431147434, ""TasaSeveros_roll7d"": 0.023949858738635026, ""humedad_Hd05_lag28"": 0.009357213612519687, ""humedad_Hd05_lag33"": 0.013958304581243659, ""humedad_Hd15_lag27"": 0.010160713995374248, ""humedad_Hd15_roll7d"": 0.03991897622511563, ""humedad_Hd25_lag19"": 0.009475540935021195, ""humedad_Hd25_lag27"": 0.011379897154834106, ""humedad_Hd25_lag28"": 0.014589762682858255, ""humedad_Hd25_lag30"": 0.025116148365835506, ""humedad_Hd45_lag11"": 0.01027538122029891, ""humedad_Hd45_lag6"": 0.01109086399893558, ""humedad_Hd55_lag10"": 0.010540197196225246}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#004,7,multi_roll,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_depth"": 3, ""min_child_weight"": 7, ""n_estimators"": 600, ""reg_lambda"": 0.1, ""subsample"": 0.7}",6.405077640792302,2.649710946394677,0.3003820860106194,3.317942744130243,4.218214042501147,0.6797816096032547,156.0,5,2.7403667000035057,"{""TasaSeveros_lag1"": 0.23055699064776916, ""TasaSeveros_lag2"": 0.26992250761699965, ""TasaSeveros_lag3"": 0.014953326207726138, ""TasaSeveros_lag7"": 0.047049558146223774, ""TasaSeveros_roll30d"": 0.012213979492379377, ""TasaSeveros_roll3d"": 0.1041516934276053, ""TasaSeveros_roll7d"": 0.017831002271603714, ""dpv_roll14d"": 0.00871116243403723, ""humedad_Hd15_lag1"": 0.009035819636212845, ""humedad_Hd45_lag4"": 0.008138874929497065, ""humedad_Hd45_lag7"": 0.012270968054730073, ""humedad_Hd55_lag2"": 0.02693353720359522, ""humedad_Hd65_lag7"": 0.008500193646551262, ""tmax_roll14d"": 0.010803135621369784, ""tmax_roll3d"": 0.009794942565224915}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#005,3,calendar,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_depth"": 5, ""min_child_weight"": 7, ""n_estimators"": 600, ""reg_lambda"": 5.0, ""subsample"": 1.0}",6.579731073358152,3.658820542287028,0.2644339192085802,4.415064143348271,4.704887728041115,0.601629131261844,163.0,5,3.9033254999958444,"{""TasaSeveros_lag1"": 0.7060963299963823, ""day_cos"": 0.010850258747063123, ""humedad_Hd15"": 0.011383264043762302, ""humedad_Hd15_lag1"": 0.017501168520840184, ""humedad_Hd15_lag2"": 0.006378765172486928, ""humedad_Hd15_lag3"": 0.013746443250970897, ""humedad_Hd45_lag3"": 0.006084525871368219, ""humedad_Hd55"": 0.007418563222721185, ""humedad_Hd55_lag2"": 0.019334825578262386, ""humedad_Hd65"": 0.008321428895793273, ""humedad_Hd65_roll3d"": 0.021449669449107398, ""humedad_Hd75"": 0.00910232528792625, ""month"": 0.013667290134361956, ""pluv_lag1"": 0.006990194360117854, ""weekofyear"": 0.02584701204131758}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#006,28,target_only,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""subsample"": 0.7}",5.9028593202072805,1.6737872713450372,0.39788449369439566,2.8950652566588357,3.862038305076483,0.7315754721776239,157.0,5,0.7268737999984296,"{""TasaSeveros_diff1d"": 0.01195646785819006, ""TasaSeveros_ema70"": 0.0375053370741938, ""TasaSeveros_lag1"": 0.411132863951827, ""TasaSeveros_lag15"": 0.017287733334153114, ""TasaSeveros_lag2"": 0.012911430313227185, ""TasaSeveros_lag22"": 0.013121409121145821, ""TasaSeveros_lag24"": 0.014478706704057952, ""TasaSeveros_lag6"": 0.013472578311690792, ""TasaSeveros_lag7"": 0.025452475454822546, ""TasaSeveros_lag8"": 0.012235672813065847, ""TasaSeveros_lag9"": 0.01447576186170848, ""TasaSeveros_median14d"": 0.014799928282145748, ""TasaSeveros_median7d"": 0.015018872933612253, ""TasaSeveros_roll3d"": 0.20437596315799286, ""TasaSeveros_roll7d"": 0.011984774480065397}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#007,5,long_lags,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_depth"": 2, ""min_child_weight"": 7, ""n_estimators"": 600, ""reg_lambda"": 5.0, ""subsample"": 1.0}",6.32771020354204,2.1821384685344123,0.32958505710036673,3.524377093426094,4.200436642066299,0.6824750029848131,157.0,5,1.9312291000023833,"{""TasaSeveros_lag1"": 0.4644714796013717, ""TasaSeveros_lag5"": 0.010014749567913657, ""day_cos"": 0.009073504641627596, ""humedad_Hd05_lag28"": 0.01378516260919465, ""humedad_Hd15_lag1"": 0.024983021586547343, ""humedad_Hd25_lag28"": 0.015009798762720357, ""humedad_Hd25_lag5"": 0.012435301748159253, ""humedad_Hd35"": 0.010897599634907553, ""humedad_Hd45"": 0.009021824618390623, ""humedad_Hd45_lag14"": 0.01606889139008155, ""humedad_Hd55"": 0.008754223034768133, ""humedad_Hd55_lag1"": 0.018270869603133694, ""humedad_Hd65_lag2"": 0.05993867181309322, ""humedad_Hd75_lag21"": 0.05014901081406594, ""tmax_roll5d"": 0.0175872191989704}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#008,35,robust_smoothing,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 1200, ""reg_lambda"": 1.0, ""subsample"": 0.7}",6.123240721264562,2.0215384384676147,0.3855600956867975,3.59938870581752,3.881797330880393,0.7288218097508647,155.0,5,12.918242299994745,"{""TasaSeveros_diff1d"": 0.012249357600680634, ""TasaSeveros_lag1"": 0.057893989590737195, ""TasaSeveros_lag2"": 0.045304911602898366, ""TasaSeveros_lag3"": 0.014647446097233221, ""TasaSeveros_median3d"": 0.06154793673606337, ""humedad_Hd05_lag34"": 0.013379260463262235, ""humedad_Hd15_lag29"": 0.010767798521212077, ""humedad_Hd15_lag31"": 0.012258591663708152, ""humedad_Hd15_lag32"": 0.010231285023813888, ""humedad_Hd45_lag10"": 0.011980149506002456, ""humedad_Hd45_lag12"": 0.010415150445815357, ""humedad_Hd55_lag15"": 0.010675333093715957, ""humedad_Hd55_lag9"": 0.01674888601166005, ""humedad_Hd65_lag3"": 0.010242268110579749, ""humedad_Hd75_lag14"": 0.012837634005095406}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#009,3,basic,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 7, ""n_estimators"": 600, ""reg_lambda"": 1.0, ""subsample"": 0.7}",6.118229652993035,3.7572840247358865,0.30269384824854334,4.009820556298225,4.264584074610027,0.6727027129522116,163.0,5,1.9270143000030657,"{""TasaSeveros_lag1"": 0.4901860661629524, ""day_cos"": 0.012376242156756291, ""humedad_Hd05_lag2"": 0.011650916914600011, ""humedad_Hd15_lag1"": 0.02006140848771361, ""humedad_Hd35"": 0.01169417871353049, ""humedad_Hd45"": 0.01183209828219523, ""humedad_Hd45_lag3"": 0.015688677364196907, ""humedad_Hd45_roll3d"": 0.01142383437973347, ""humedad_Hd55"": 0.0121451754236674, ""humedad_Hd55_lag1"": 0.013795577848869625, ""humedad_Hd75"": 0.02926477040823691, ""tmax_lag2"": 0.010935727256654539, ""tmax_lag3"": 0.011822332433069573, ""tmax_roll3d"": 0.013668551961038646, ""tmin_lag1"": 0.016335900027736383}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#010,3,stress_indices,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 7, ""n_estimators"": 600, ""reg_lambda"": 1.0, ""subsample"": 1.0}",6.507158946749452,2.025144203560165,0.274418235955037,3.43130241024292,5.379836538214169,0.4791325668816335,156.0,5,3.767032100004144,"{""TasaSeveros_lag1"": 0.2926284156740209, ""TasaSeveros_lag2"": 0.2711485722130186, ""TasaSeveros_lag3"": 0.010701818532819348, ""TasaSeveros_roll3d"": 0.177771555172325, ""humedad_Hd15_lag1"": 0.013813735828576382, ""humedad_Hd45_roll3d"": 0.009345943349452624, ""humedad_Hd55"": 0.014046339212347445, ""humedad_Hd55_lag3"": 0.007852490411554225, ""humedad_Hd65_roll3d"": 0.008906764251981487, ""humedad_Hd75"": 0.016281571899705218, ""humedad_Hd75_lag1"": 0.016632520296939648, ""humedad_Hd75_lag3"": 0.010250423278038977, ""humedad_Hd75_roll3d"": 0.006206628408218493, ""pluv_roll3d"": 0.011549658220567423, ""tmin_lag1"": 0.008947723815788768}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#011,5,calendar,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_lambda"": 0.1, ""subsample"": 0.85}",,,,,,,92.0,2,0.727172499995504,{},early_stopped_worse_than_baseline
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#012,2,ema,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_lambda"": 0.1, ""subsample"": 1.0}",,,,,,,95.0,2,0.4248654000039096,{},early_stopped_worse_than_baseline
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#013,35,full,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_lambda"": 0.1, ""subsample"": 0.85}",6.177559082955632,2.2516500833255004,0.37271106707062157,3.478065967595809,4.4874947122410225,0.6375926945864814,155.0,5,28.88161029999901,"{""TasaSeveros_diff1d"": 0.015079958429353687, ""TasaSeveros_ema70"": 0.06870482891603642, ""TasaSeveros_lag1"": 0.07800272885797209, ""TasaSeveros_lag2"": 0.012334100023911046, ""TasaSeveros_lag32"": 0.009680683766300538, ""TasaSeveros_median3d"": 0.10411653712556784, ""TasaSeveros_roll3d"": 0.09676794749476698, ""dpv_lag12"": 0.014683556806244107, ""humedad_Hd05_lag33"": 0.010695690335232202, ""humedad_Hd05_lag34"": 0.009127337524885563, ""humedad_Hd15_roll7d"": 0.030143382157646396, ""humedad_Hd35_lag31"": 0.017671343015292034, ""humedad_Hd45_lag12"": 0.019823595966890727, ""humedad_Hd45_lag9"": 0.011550556918091195, ""humedad_Hd75_lag20"": 0.02163119623446136}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#014,10,long_lags,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5.0, ""subsample"": 0.7}",6.209758242148041,2.149414778746012,0.35693796084499896,3.288909000543126,3.9062606832425653,0.72539307260329,157.0,5,3.638515999999072,"{""TasaSeveros_lag1"": 0.45407596550498563, ""TasaSeveros_lag7"": 0.028972693030737292, ""day_cos"": 0.01281775534180167, ""humedad_Hd25_lag14"": 0.01799279209612814, ""humedad_Hd25_lag21"": 0.014415331301247681, ""humedad_Hd25_lag28"": 0.01267971469975937, ""humedad_Hd35"": 0.009185785163989801, ""humedad_Hd35_lag8"": 0.010453479192950595, ""humedad_Hd45_roll7d"": 0.01660384917236579, ""humedad_Hd55_lag1"": 0.018800165007967905, ""humedad_Hd55_lag10"": 0.01018558050960128, ""humedad_Hd75_lag1"": 0.012426332542435647, ""humedad_Hd75_lag21"": 0.021840335525954116, ""humedad_Hd75_lag9"": 0.02040260992218788, ""tmax_lag2"": 0.009200533589353327}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#015,7,robust_smoothing,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_lambda"": 0.1, ""subsample"": 1.0}",6.1593122206744395,2.6580306344888687,0.3404032311006974,2.8931023115739714,3.780685968763961,0.7427648841877268,161.0,5,1.5065593999970588,"{""TasaSeveros_lag1"": 0.510535552985397, ""TasaSeveros_lag3"": 0.03213179577086859, ""TasaSeveros_lag7"": 0.04384743921813016, ""TasaSeveros_median3d"": 0.02399371075098017, ""TasaSeveros_roll7d"": 0.02368335494457999, ""dpv_diff1d"": 0.012000039567464933, ""dpv_lag4"": 0.03631193295998907, ""humedad_Hd05_diff1d"": 0.03168669062253427, ""humedad_Hd45_lag7"": 0.011216280375481022, ""humedad_Hd55_lag3"": 0.014284517098494782, ""humedad_Hd65_lag7"": 0.06747829364501312, ""humedad_Hd75_lag6"": 0.024689697444376914, ""tmax_diff1d"": 0.01457567182681791, ""tmin"": 0.011377951459859419, ""tmin_lag1"": 0.021995243322222247}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#016,3,robust_smoothing,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_depth"": 8, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""subsample"": 0.85}",6.433606541193067,2.844837047488228,0.30090215156769784,3.7868676379950976,4.006848864029041,0.7110684504361218,161.0,5,2.40266249999695,"{""TasaSeveros_diff1d"": 0.024077762778909696, ""TasaSeveros_lag1"": 0.1762263863227136, ""TasaSeveros_lag2"": 0.18122813929627202, ""TasaSeveros_median3d"": 0.009820098751673834, ""TasaSeveros_median7d"": 0.009845723157943102, ""TasaSeveros_roll3d"": 0.11838187358967554, ""humedad_Hd15_median14d"": 0.00987673247069812, ""humedad_Hd45_median14d"": 0.012918513593878493, ""humedad_Hd55_median7d"": 0.00946805606638625, ""humedad_Hd65_lag2"": 0.009666870129348096, ""humedad_Hd65_roll3d"": 0.011158492951190589, ""humedad_Hd75_diff1d"": 0.009248755703187976, ""humedad_Hd75_median7d"": 0.010502079183570467, ""pluv_median14d"": 0.00954195277859972, ""pluv_median3d"": 0.014673762140261835}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#017,7,stress_indices,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5.0, ""subsample"": 0.7}",5.993261712005416,2.2388523496857653,0.38745985069479777,2.926269656335105,3.8183552712471243,0.7376133637889333,156.0,5,1.8266594000015175,"{""TasaSeveros_lag1"": 0.33322956330827386, ""TasaSeveros_lag2"": 0.04770740003166685, ""TasaSeveros_lag5"": 0.018766890745372574, ""TasaSeveros_lag7"": 0.037680386561511264, ""TasaSeveros_roll7d"": 0.02294303233588561, ""day_cos"": 0.01186634198174609, ""humedad_Hd15_lag1"": 0.01139437099571228, ""humedad_Hd45"": 0.01804581239723257, ""humedad_Hd45_lag3"": 0.047408140018840104, ""humedad_Hd45_lag7"": 0.020609275857577092, ""humedad_Hd45_roll7d"": 0.011365085558080523, ""humedad_Hd55_lag1"": 0.01163680543173701, ""tmax"": 0.01215080421055213, ""tmax_lag2"": 0.010645844709334617, ""tmin"": 0.013246833949246521}",
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#018,2,soil_profile,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_lambda"": 0.1, ""subsample"": 1.0}",,,,,,,95.0,2,0.27599210000335006,{},early_stopped_worse_than_baseline
Control_59_3-3_O,TasaSeveros,XGBoost,XGBoost#019,14,basic,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_lambda"": 5.0, ""subsample"": 0.85}",5.950885255544889,2.5630151168449467,0.3764968173281941,3.1748610038638114,4.344590183316789,0.6603069377894553,161.0,5,8.207806899998104,"{""TasaSeveros_lag1"": 0.21685832475697922, ""TasaSeveros_lag7"": 0.019318948661560316, ""humedad_Hd25_lag14"": 0.015971702495851486, ""humedad_Hd45_lag10"": 0.01753522927431872, ""humedad_Hd45_lag12"": 0.01270823066311424, ""humedad_Hd45_lag14"": 0.012325550195553502, ""humedad_Hd55_lag2"": 0.016129291597618223, ""humedad_Hd55_lag3"": 0.011940170755018829, ""humedad_Hd55_lag8"": 0.011932467785568366, ""humedad_Hd75_lag10"": 0.016470492818003928, ""humedad_Hd75_lag13"": 0.024469278274577722, ""humedad_Hd75_lag9"": 0.020346702296344717, ""pluv_lag1"": 0.012625958553540503, ""pluv_lag11"": 0.019235578522608984, ""tmax_roll7d"": 0.014345181986195785}",
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#000,35,ema,"{""depth"": 7, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.08}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#001,10,long_lags,"{""depth"": 9, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.08}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#002,14,stress_indices,"{""depth"": 5, ""iterations"": 1200, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.01}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#003,21,long_lags,"{""depth"": 3, ""iterations"": 1200, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.01}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#004,5,ema,"{""depth"": 3, ""iterations"": 600, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.12}",6.003454013205629,3.6014529160215845,0.2839284183274082,3.8630776097216026,4.060573040919901,0.7032684687265772,161.0,5,5.323776699995506,"{""TasaSeveros_ema30"": 0.009152218038508308, ""TasaSeveros_ema70"": 0.40687532360968326, ""TasaSeveros_lag1"": 0.3419585745337565, ""day_cos"": 0.018066187374058, ""humedad_Hd05_lag2"": 0.005642079600695129, ""humedad_Hd15"": 0.007835027581336172, ""humedad_Hd15_ema70"": 0.0054733211595876345, ""humedad_Hd15_lag1"": 0.019540312212778688, ""humedad_Hd25_lag1"": 0.0061909344476786836, ""humedad_Hd45_lag1"": 0.006144858103436521, ""tmax_ema30"": 0.006452729590508537, ""tmin"": 0.014135768181904937, ""tmin_ema30"": 0.0074536693848634705, ""tmin_lag2"": 0.006613135804761642, ""tmin_lag5"": 0.0052160814700625575}",
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#005,14,irrigation_memory,"{""depth"": 7, ""iterations"": 600, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#006,7,multi_roll,"{""depth"": 7, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.08}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#007,5,stress_indices,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.12}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#008,35,irrigation_memory,"{""depth"": 7, ""iterations"": 600, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.08}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#009,10,long_lags,"{""depth"": 9, ""iterations"": 600, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#010,2,ema,"{""depth"": 5, ""iterations"": 1200, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.01}",5.925387277108362,3.7086659727790727,0.27568949541600574,3.8770288101954735,3.9294375629957674,0.7221247741050787,163.0,5,17.00186229999963,"{""TasaSeveros_ema30"": 0.012211104395552537, ""TasaSeveros_ema70"": 0.22460837496363648, ""TasaSeveros_lag1"": 0.347204013167806, ""TasaSeveros_lag2"": 0.008865055961744774, ""TasaSeveros_roll2d"": 0.09663772021989561, ""day_cos"": 0.013340519875482612, ""humedad_Hd15"": 0.008506070701612136, ""humedad_Hd15_lag1"": 0.013721354283058908, ""humedad_Hd35"": 0.006499753197314399, ""humedad_Hd45_ema30"": 0.00829563498819495, ""tmax"": 0.009751826611545658, ""tmin"": 0.01354434211807993, ""tmin_ema30"": 0.009806331474268003, ""tmin_lag2"": 0.008838544600423118, ""tmin_roll2d"": 0.011360587133220308}",
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#011,7,irrigation_memory,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.05}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#012,10,multi_roll,"{""depth"": 3, ""iterations"": 1200, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.08}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#013,35,ema,"{""depth"": 9, ""iterations"": 600, ""l2_leaf_reg"": 10.0, ""learning_rate"": 0.01}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#014,3,basic,"{""depth"": 9, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.01}",6.104474168822519,3.978844106015247,0.17641925545802667,4.0128280591654875,4.701893164391163,0.602136079503182,163.0,5,29.761043799997424,"{""TasaSeveros_lag1"": 0.5742554938024917, ""TasaSeveros_lag2"": 0.026579021919896827, ""TasaSeveros_roll3d"": 0.03453776261383241, ""day_cos"": 0.013367098437625662, ""humedad_Hd05_lag1"": 0.009759805290041147, ""humedad_Hd15"": 0.008618570548222093, ""humedad_Hd15_lag1"": 0.01663865356608036, ""humedad_Hd25"": 0.008388884055173662, ""humedad_Hd25_lag1"": 0.008802809518544334, ""pluv_roll3d"": 0.007881978156168656, ""tmax_roll3d"": 0.00966991163044184, ""tmin"": 0.009491498935611829, ""tmin_lag1"": 0.010410232891825162, ""tmin_lag2"": 0.008724707141799634, ""tmin_roll3d"": 0.009234432990926229}",
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#015,21,irrigation_memory,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.01}",,,,,,,0.0,0,0.0,{},CatBoostError: catboost/libs/metrics/metric.cpp:7011: All train targets are equal
Control_59_3-3_O,TasaSeveros,CatBoost,CatBoost#016,3,ema,"{""depth"": 7, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.01}",5.948069993257708,3.86699877817098,0.22761270580975154,3.906206040019542,4.28578161301754,0.6694408991651977,163.0,5,12.932526299999154,"{""TasaSeveros_ema30"": 0.011032791377610209, ""TasaSeveros_ema70"": 0.23050759080390268, ""TasaSeveros_lag1"": 0.38618118610465413, ""TasaSeveros_lag2"": 0.030295593377617537, ""TasaSeveros_roll3d"": 0.020992814716490373, ""day_cos"": 0.00876431452521125, ""humedad_Hd15_lag1"": 0.01056294903485174, ""humedad_Hd35"": 0.006237080691928529, ""humedad_Hd65_roll3d"": 0.006445185822162467, ""tmax_ema30"": 0.00805815940898234, ""tmin"": 0.006984273420395203, ""tmin_ema30"": 0.0068347089642366845, ""tmin_ema70"": 0.008676349531843328, ""tmin_lag1"": 0.006374864140206005, ""tmin_lag2"": 0.006488481461444141}",
