data,timestamp
41.0,2025-03-17T13:04:20Z
19.0,2025-03-17T13:19:20Z
5.0,2025-03-17T13:34:30Z
7.0,2025-03-17T13:49:30Z
1.0,2025-03-17T17:04:30Z
2.0,2025-03-17T18:34:30Z
3.0,2025-03-17T18:49:30Z
3.0,2025-03-17T19:04:30Z
3.0,2025-03-17T20:19:30Z
1.0,2025-03-17T20:34:30Z
2.0,2025-03-17T21:04:30Z
2.0,2025-03-17T21:34:40Z
2.0,2025-03-17T21:49:40Z
4.0,2025-03-17T22:04:40Z
1.0,2025-03-17T22:34:40Z
1.0,2025-03-17T23:19:40Z
1.0,2025-03-18T00:19:40Z
1.0,2025-03-18T01:19:40Z
1.0,2025-03-18T04:19:40Z
2.0,2025-03-20T03:35:32Z
4.0,2025-03-20T03:50:32Z
3.0,2025-03-20T04:05:32Z
14.0,2025-03-20T04:20:32Z
8.0,2025-03-20T04:35:32Z
10.0,2025-03-20T04:50:32Z
7.0,2025-03-20T05:05:32Z
17.0,2025-03-20T05:20:32Z
4.0,2025-03-20T05:35:42Z
9.0,2025-03-20T05:50:42Z
7.0,2025-03-20T06:05:42Z
6.0,2025-03-20T06:20:42Z
1.0,2025-03-20T06:35:42Z
2.0,2025-03-20T13:20:42Z
2.0,2025-03-20T14:35:42Z
7.0,2025-03-20T14:50:42Z
12.0,2025-03-20T15:05:42Z
9.0,2025-03-20T15:20:42Z
6.0,2025-03-20T15:35:42Z
4.0,2025-03-20T15:50:42Z
2.0,2025-03-20T16:05:42Z
1.0,2025-03-20T16:20:42Z
3.0,2025-03-20T16:35:42Z
12.0,2025-03-20T16:50:42Z
18.0,2025-03-20T17:05:42Z
3.0,2025-03-20T17:20:42Z
2.0,2025-03-20T17:35:53Z
1.0,2025-03-20T17:50:53Z
2.0,2025-03-20T21:05:53Z
1.0,2025-03-20T21:20:53Z
9.0,2025-03-20T21:35:53Z
10.0,2025-03-20T21:50:53Z
1.0,2025-03-20T22:05:53Z
2.0,2025-03-20T23:20:53Z
1.0,2025-03-21T01:35:53Z
2.0,2025-03-21T13:36:03Z
2.0,2025-03-21T13:51:03Z
1.0,2025-03-21T14:21:03Z
7.0,2025-03-21T14:36:13Z
2.0,2025-03-21T14:51:13Z
5.0,2025-03-21T15:21:13Z
6.0,2025-03-21T16:36:13Z
1.0,2025-03-21T18:51:13Z
1.0,2025-03-21T20:51:13Z
1.0,2025-03-21T22:06:13Z
1.0,2025-03-21T22:21:13Z
1.0,2025-03-22T08:06:23Z
1.0,2025-03-22T12:21:33Z
2.0,2025-03-22T14:36:33Z
2.0,2025-03-23T01:21:43Z
1.0,2025-03-23T01:36:43Z
1.0,2025-03-23T02:06:43Z
1.0,2025-03-23T07:21:43Z
1.0,2025-03-23T07:36:54Z
1.0,2025-03-23T07:51:54Z
1.0,2025-03-23T09:36:54Z
1.0,2025-03-23T14:06:54Z
9.0,2025-03-23T14:36:54Z
1.0,2025-03-23T15:36:54Z
1.0,2025-03-23T16:06:54Z
4.0,2025-03-23T16:21:54Z
23.0,2025-03-25T20:22:54Z
1.0,2025-03-25T23:52:54Z
1.0,2025-03-26T06:53:04Z
3.0,2025-04-01T13:09:45Z
2.0,2025-04-02T14:40:16Z
1.0,2025-04-02T14:55:16Z
2.0,2025-04-02T15:10:16Z
1.0,2025-04-02T15:25:16Z
2.0,2025-04-02T16:10:16Z
1.0,2025-04-02T16:25:16Z
2.0,2025-04-02T16:55:16Z
1.0,2025-04-02T17:10:16Z
1.0,2025-04-02T17:25:16Z
1.0,2025-04-02T18:25:16Z
1.0,2025-04-02T20:40:16Z
1.0,2025-04-02T23:40:26Z
1.0,2025-04-03T00:55:26Z
1.0,2025-04-03T01:25:26Z
1.0,2025-04-03T01:40:26Z
1.0,2025-04-03T01:55:26Z
1.0,2025-04-03T02:10:26Z
1.0,2025-04-03T02:25:26Z
1.0,2025-04-03T02:55:26Z
1.0,2025-04-03T03:25:26Z
1.0,2025-04-03T03:55:26Z
1.0,2025-04-03T04:40:26Z
1.0,2025-04-03T06:10:36Z
1.0,2025-04-03T07:55:36Z
1.0,2025-04-03T21:25:46Z
6.0,2025-04-03T21:40:46Z
4.0,2025-04-03T21:55:46Z
4.0,2025-04-03T22:10:46Z
4.0,2025-04-03T22:25:46Z
2.0,2025-04-04T03:40:46Z
5.0,2025-04-04T03:55:46Z
5.0,2025-04-04T04:10:46Z
10.0,2025-04-04T04:25:46Z
5.0,2025-04-04T04:40:46Z
1.0,2025-04-04T06:40:56Z
6.0,2025-04-04T08:25:56Z
4.0,2025-04-04T08:40:56Z
1.0,2025-04-04T08:55:56Z
4.0,2025-04-04T09:10:56Z
55.0,2025-04-04T09:25:56Z
18.0,2025-04-04T09:40:56Z
1.0,2025-04-04T10:40:56Z
2.0,2025-04-11T01:58:29Z
10.0,2025-04-11T02:13:29Z
8.0,2025-04-11T02:28:29Z
3.0,2025-04-11T02:43:29Z
5.0,2025-04-11T02:58:29Z
2.0,2025-04-11T03:13:29Z
19.0,2025-04-11T06:28:29Z
1.0,2025-04-11T06:43:29Z
8.0,2025-04-14T19:44:49Z
8.0,2025-04-14T19:59:49Z
1.0,2025-04-14T20:29:49Z
1.0,2025-04-14T20:44:49Z
1.0,2025-04-14T20:59:59Z
1.0,2025-04-15T02:59:59Z
1.0,2025-04-15T13:15:09Z
1.0,2025-04-30T10:05:40Z
1.0,2025-04-30T10:35:40Z
2.0,2025-04-30T10:50:40Z
4.0,2025-04-30T11:05:40Z
8.0,2025-04-30T11:20:40Z
3.0,2025-04-30T11:35:40Z
4.0,2025-04-30T11:50:40Z
2.0,2025-04-30T12:05:40Z
2.0,2025-04-30T12:20:40Z
1.0,2025-04-30T12:50:40Z
1.0,2025-04-30T13:05:40Z
2.0,2025-04-30T13:20:40Z
1.0,2025-04-30T13:35:40Z
1.0,2025-04-30T13:50:40Z
1.0,2025-04-30T14:20:40Z
1.0,2025-04-30T15:05:40Z
2.0,2025-05-01T23:21:21Z
3.0,2025-05-01T23:36:21Z
4.0,2025-05-01T23:51:21Z
1.0,2025-05-02T00:06:21Z
1.0,2025-05-02T00:21:21Z
2.0,2025-05-02T00:36:21Z
2.0,2025-05-02T00:51:21Z
1.0,2025-05-02T01:06:21Z
1.0,2025-05-02T01:36:21Z
1.0,2025-05-02T04:51:21Z
32.0,2025-05-02T09:21:31Z
1.0,2025-05-02T09:36:31Z
1.0,2025-05-02T09:51:31Z
13.0,2025-05-02T14:21:31Z
3.0,2025-05-03T08:06:51Z
1.0,2025-05-03T08:36:51Z
5.0,2025-05-03T13:21:51Z
1.0,2025-05-03T13:36:51Z
2.0,2025-05-04T01:37:01Z
1.0,2025-05-04T02:52:12Z
1.0,2025-05-04T04:52:12Z
4.0,2025-06-23T23:28:06Z
1.0,2025-06-23T23:58:06Z
1.0,2025-06-24T00:13:06Z
12.0,2025-06-24T00:28:06Z
1.0,2025-06-24T00:43:06Z
1.0,2025-06-24T00:58:06Z
2.0,2025-06-24T01:13:06Z
1.0,2025-06-24T02:13:06Z
1.0,2025-06-24T02:43:06Z
3.0,2025-06-24T02:58:06Z
1.0,2025-06-24T03:58:06Z
1.0,2025-06-24T05:28:06Z
1.0,2025-06-24T06:28:16Z
1.0,2025-06-24T08:13:16Z
1.0,2025-06-24T09:28:16Z
2.0,2025-09-28T22:15:39Z
1.0,2025-09-28T23:30:39Z
1.0,2025-10-26T14:24:15Z
1.0,2025-10-27T03:24:25Z
1.0,2025-10-27T05:09:25Z
2.0,2025-10-27T05:24:25Z
2.0,2025-10-27T05:39:25Z
1.0,2025-10-27T06:09:25Z
6.0,2025-10-27T06:24:25Z
12.0,2025-10-27T06:39:25Z
13.0,2025-10-27T06:54:25Z
13.0,2025-10-27T07:09:35Z
11.0,2025-10-27T07:24:35Z
4.0,2025-10-27T07:39:35Z
1.0,2025-10-28T15:24:45Z
1.0,2025-10-28T18:39:45Z
3.0,2025-10-28T18:54:45Z
1.0,2025-10-28T19:24:45Z
1.0,2025-10-28T22:54:55Z
1.0,2025-10-29T01:39:55Z
1.0,2025-10-29T02:24:55Z
1.0,2025-10-29T02:39:55Z
1.0,2025-10-29T03:09:55Z
1.0,2025-10-29T03:24:55Z
1.0,2025-10-29T03:39:55Z
2.0,2025-10-29T03:54:55Z
2.0,2025-10-29T04:09:55Z
1.0,2025-10-29T04:24:55Z
4.0,2025-10-29T04:39:55Z
3.0,2025-10-29T04:54:55Z
3.0,2025-10-29T05:09:55Z
2.0,2025-10-29T05:24:55Z
3.0,2025-10-29T05:39:55Z
2.0,2025-10-29T05:54:55Z
2.0,2025-10-29T06:09:55Z
2.0,2025-10-29T06:24:55Z
1.0,2025-10-29T06:39:55Z
1.0,2025-10-29T06:54:55Z
2.0,2025-10-29T07:09:55Z
1.0,2025-10-29T07:24:55Z
1.0,2025-10-29T07:39:55Z
1.0,2025-10-29T07:54:55Z
1.0,2025-10-29T08:09:55Z
1.0,2025-10-29T08:24:55Z
1.0,2025-10-29T08:39:55Z
1.0,2025-10-29T09:09:55Z
1.0,2025-10-29T09:39:55Z
1.0,2025-10-29T09:54:55Z
1.0,2025-10-29T10:40:05Z
1.0,2025-10-29T11:25:05Z
1.0,2025-10-29T12:25:05Z
1.0,2025-10-29T13:10:05Z
1.0,2025-10-29T14:10:05Z
1.0,2025-10-29T15:25:05Z
1.0,2025-10-29T16:55:05Z
1.0,2025-10-29T18:40:05Z
1.0,2025-10-29T20:40:05Z
1.0,2025-10-29T23:10:05Z
1.0,2025-10-30T01:40:15Z
1.0,2025-10-30T04:40:15Z
1.0,2025-10-30T07:40:15Z
1.0,2025-10-30T10:55:15Z
1.0,2025-10-30T13:40:25Z
1.0,2025-10-30T16:40:25Z
1.0,2025-10-30T19:55:25Z
1.0,2025-10-31T01:10:35Z
1.0,2025-10-31T07:55:35Z
1.0,2025-10-31T12:25:35Z
1.0,2025-10-31T17:25:46Z
1.0,2025-10-31T23:55:46Z
1.0,2025-11-01T09:25:56Z
1.0,2025-11-01T16:11:06Z
1.0,2025-11-02T00:11:16Z
1.0,2025-11-02T09:26:26Z
1.0,2025-11-02T20:11:36Z
1.0,2025-11-03T10:11:46Z
1.0,2025-11-04T01:41:56Z
1.0,2025-11-04T19:42:16Z
1.0,2025-11-05T12:57:26Z
1.0,2025-11-06T10:42:46Z
1.0,2025-11-07T14:13:06Z
1.0,2025-11-08T13:43:27Z
1.0,2025-11-09T21:28:47Z
1.0,2025-11-11T07:59:19Z
1.0,2025-11-24T03:33:43Z
1.0,2025-11-26T06:04:13Z
1.0,2025-12-06T06:52:37Z
1.0,2025-12-13T04:55:30Z
1.0,2025-12-18T04:42:22Z
3.0,2025-12-19T15:27:53Z
12.0,2025-12-19T15:42:53Z
1.0,2025-12-19T15:57:53Z
4.0,2025-12-19T16:12:53Z
19.0,2025-12-19T16:27:53Z
3.0,2025-12-19T16:42:53Z
1.0,2025-12-19T16:57:53Z
1.0,2025-12-19T17:12:53Z
2.0,2025-12-19T17:27:53Z
5.0,2025-12-19T17:42:53Z
3.0,2025-12-19T17:57:53Z
1.0,2025-12-19T18:12:53Z
1.0,2025-12-19T18:43:03Z
3.0,2025-12-19T19:13:03Z
3.0,2025-12-19T19:28:03Z
4.0,2025-12-19T19:43:03Z
5.0,2025-12-19T19:58:03Z
1.0,2025-12-19T20:13:03Z
2.0,2025-12-19T21:13:03Z
5.0,2025-12-19T21:28:03Z
2.0,2025-12-19T21:43:03Z
1.0,2025-12-19T21:58:03Z
2.0,2025-12-19T22:28:03Z
1.0,2025-12-19T22:43:03Z
1.0,2025-12-19T22:58:03Z
3.0,2025-12-20T21:58:23Z
2.0,2025-12-20T22:13:23Z
1.0,2025-12-20T22:28:23Z
1.0,2025-12-21T00:28:23Z
1.0,2025-12-21T00:43:23Z
1.0,2025-12-21T00:58:23Z
1.0,2025-12-21T01:13:23Z
1.0,2025-12-21T01:28:23Z
1.0,2025-12-21T06:28:33Z
1.0,2025-12-21T06:58:33Z
1.0,2025-12-21T11:58:33Z
1.0,2025-12-21T12:13:33Z
1.0,2025-12-21T12:43:33Z
1.0,2025-12-22T22:44:14Z
1.0,2025-12-22T22:59:14Z
1.0,2025-12-22T23:14:14Z
2.0,2025-12-22T23:29:14Z
1.0,2025-12-22T23:44:14Z
1.0,2025-12-22T23:59:14Z
1.0,2025-12-23T08:59:24Z
1.0,2025-12-23T09:44:24Z
1.0,2025-12-23T09:59:24Z
1.0,2025-12-23T10:29:24Z
1.0,2025-12-23T11:14:24Z
