data,timestamp
1.0,2025-10-29T05:11:27Z
1.0,2025-10-29T06:11:30Z
1.0,2025-10-29T06:41:32Z
2.0,2025-10-29T07:41:36Z
4.0,2025-10-29T08:26:38Z
3.0,2025-10-29T09:41:42Z
1.0,2025-10-29T09:56:42Z
4.0,2025-10-29T10:26:44Z
12.0,2025-10-29T10:56:45Z
30.0,2025-10-29T11:11:46Z
35.0,2025-10-29T11:26:47Z
3.0,2025-10-29T11:41:48Z
10.0,2025-10-29T11:56:48Z
58.0,2025-10-29T12:11:49Z
32.0,2025-10-29T12:26:50Z
10.0,2025-10-29T12:41:51Z
11.0,2025-10-29T12:56:51Z
6.0,2025-10-29T13:11:52Z
8.0,2025-10-29T13:26:53Z
1.0,2025-10-29T13:41:54Z
9.0,2025-10-29T13:56:55Z
2.0,2025-10-29T14:11:56Z
1.0,2025-10-29T14:26:57Z
1.0,2025-10-31T10:15:13Z
7.0,2025-10-31T10:30:14Z
1.0,2025-11-01T06:01:16Z
1.0,2025-11-02T01:34:09Z
1.0,2025-11-02T01:49:10Z
8.0,2025-11-05T14:23:14Z
1.0,2025-11-07T22:10:58Z
4.0,2025-11-07T22:25:59Z
1.0,2025-11-07T22:41:00Z
1.0,2025-11-08T02:11:11Z
3.0,2025-12-18T10:16:43Z
17.0,2025-12-19T15:33:21Z
1.0,2025-12-19T15:48:22Z
1.0,2025-12-19T16:03:23Z
9.0,2025-12-19T16:18:23Z
19.0,2025-12-19T16:33:24Z
3.0,2025-12-19T16:48:25Z
1.0,2025-12-19T17:03:26Z
4.0,2025-12-19T17:33:27Z
7.0,2025-12-19T17:48:28Z
2.0,2025-12-19T18:03:29Z
1.0,2025-12-19T18:33:31Z
1.0,2025-12-19T18:48:32Z
1.0,2025-12-19T19:03:33Z
3.0,2025-12-19T19:18:33Z
4.0,2025-12-19T19:33:34Z
6.0,2025-12-19T19:48:35Z
4.0,2025-12-19T20:03:36Z
1.0,2025-12-19T21:03:39Z
3.0,2025-12-19T21:18:39Z
8.0,2025-12-19T21:33:40Z
2.0,2025-12-19T21:48:41Z
2.0,2025-12-19T22:18:43Z
4.0,2025-12-19T22:33:44Z
2.0,2025-12-19T22:48:45Z
1.0,2025-12-20T02:18:56Z
4.0,2025-12-20T22:05:00Z
3.0,2025-12-20T22:20:00Z
1.0,2025-12-20T22:35:01Z
1.0,2025-12-21T00:20:07Z
2.0,2025-12-21T00:35:08Z
2.0,2025-12-21T00:50:09Z
3.0,2025-12-21T01:05:10Z
1.0,2025-12-21T01:20:10Z
1.0,2025-12-21T02:35:03Z
1.0,2025-12-21T02:50:04Z
1.0,2025-12-21T06:35:15Z
2.0,2025-12-21T06:50:16Z
1.0,2025-12-21T11:20:29Z
2.0,2025-12-21T12:05:32Z
1.0,2025-12-21T12:20:32Z
1.0,2025-12-21T12:50:34Z
1.0,2025-12-21T13:50:37Z
1.0,2025-12-22T06:51:34Z
1.0,2025-12-22T22:52:25Z
2.0,2025-12-22T23:07:26Z
3.0,2025-12-22T23:22:27Z
2.0,2025-12-22T23:37:28Z
2.0,2025-12-22T23:52:29Z
1.0,2025-12-23T06:22:49Z
1.0,2025-12-23T09:22:58Z
2.0,2025-12-23T09:37:59Z
1.0,2025-12-23T10:08:01Z
1.0,2025-12-23T10:23:01Z
1.0,2025-12-23T10:53:03Z
1.0,2025-12-23T11:38:05Z
1.0,2025-12-24T21:39:47Z
2.0,2025-12-27T11:57:58Z
4.0,2025-12-27T12:12:59Z
5.0,2025-12-27T12:28:00Z
4.0,2025-12-27T12:43:01Z
3.0,2025-12-27T12:58:02Z
3.0,2025-12-27T13:13:03Z
3.0,2025-12-27T13:28:03Z
2.0,2025-12-27T13:43:04Z
2.0,2025-12-27T13:58:05Z
1.0,2025-12-27T14:13:06Z
1.0,2025-12-27T14:43:07Z
2.0,2025-12-27T14:58:08Z
2.0,2025-12-27T15:13:09Z
1.0,2025-12-27T15:28:09Z
1.0,2025-12-27T15:58:11Z
1.0,2025-12-27T16:13:12Z
1.0,2025-12-27T16:28:12Z
1.0,2025-12-27T16:43:13Z
3.0,2025-12-27T17:13:15Z
3.0,2025-12-27T17:28:15Z
3.0,2025-12-27T17:43:16Z
1.0,2025-12-27T17:58:17Z
1.0,2025-12-27T18:28:18Z
4.0,2025-12-27T19:28:21Z
1.0,2025-12-27T19:43:22Z
3.0,2025-12-27T20:13:24Z
8.0,2025-12-27T20:28:24Z
3.0,2025-12-27T20:43:25Z
5.0,2025-12-27T20:58:26Z
2.0,2025-12-27T21:13:27Z
1.0,2025-12-27T21:58:29Z
1.0,2025-12-27T22:13:30Z
1.0,2025-12-28T01:13:39Z
1.0,2025-12-28T01:28:39Z
7.0,2025-12-28T01:43:40Z
3.0,2025-12-28T01:58:41Z
1.0,2025-12-28T03:13:45Z
1.0,2025-12-31T02:17:26Z
1.0,2025-12-31T08:02:45Z
1.0,2026-01-01T04:22:13Z
2.0,2026-01-03T02:09:29Z
1.0,2026-01-03T04:54:37Z
1.0,2026-01-03T05:24:39Z
1.0,2026-01-03T05:39:39Z
1.0,2026-01-03T14:25:06Z
6.0,2026-01-03T15:10:09Z
5.0,2026-01-03T15:25:10Z
5.0,2026-01-03T15:40:10Z
5.0,2026-01-03T15:55:11Z
3.0,2026-01-03T16:10:12Z
2.0,2026-01-03T16:55:15Z
6.0,2026-01-03T17:10:16Z
15.0,2026-01-03T17:25:17Z
12.0,2026-01-03T17:40:17Z
2.0,2026-01-03T17:55:18Z
1.0,2026-01-03T18:10:19Z
1.0,2026-01-03T20:10:25Z
2.0,2026-01-03T22:40:32Z
4.0,2026-01-03T22:55:33Z
2.0,2026-01-03T23:10:34Z
2.0,2026-01-03T23:55:37Z
4.0,2026-01-04T00:10:38Z
7.0,2026-01-04T00:25:39Z
8.0,2026-01-04T00:40:39Z
3.0,2026-01-04T00:55:40Z
1.0,2026-01-04T01:25:42Z
1.0,2026-01-04T01:40:42Z
1.0,2026-01-04T02:55:46Z
12.0,2026-01-04T03:10:47Z
1.0,2026-01-04T03:25:48Z
6.0,2026-01-04T03:40:48Z
3.0,2026-01-04T03:55:49Z
2.0,2026-01-04T04:10:50Z
2.0,2026-01-04T04:40:51Z
1.0,2026-01-04T04:55:52Z
1.0,2026-01-04T05:10:53Z
2.0,2026-01-04T05:25:54Z
2.0,2026-01-04T05:40:55Z
2.0,2026-01-04T05:55:56Z
4.0,2026-01-04T06:10:57Z
1.0,2026-01-04T06:25:58Z
1.0,2026-01-04T06:40:58Z
1.0,2026-01-04T11:26:14Z
1.0,2026-01-04T11:41:14Z
1.0,2026-01-04T11:56:15Z
1.0,2026-01-04T12:11:16Z
1.0,2026-01-04T12:56:18Z
1.0,2026-01-04T14:11:22Z
1.0,2026-01-04T14:56:25Z
2.0,2026-01-13T17:22:23Z
4.0,2026-01-13T17:37:24Z
1.0,2026-01-13T17:52:24Z
3.0,2026-01-13T18:07:25Z
1.0,2026-01-13T21:07:35Z
1.0,2026-01-14T07:53:08Z
1.0,2026-01-15T09:25:11Z
1.0,2026-01-15T20:10:44Z
1.0,2026-01-15T23:10:53Z
1.0,2026-01-16T00:10:57Z
2.0,2026-01-16T00:40:59Z
1.0,2026-01-16T00:55:59Z
4.0,2026-01-16T01:11:00Z
2.0,2026-01-16T01:26:01Z
2.0,2026-01-16T01:41:02Z
1.0,2026-01-16T02:11:03Z
1.0,2026-01-16T02:41:05Z
3.0,2026-01-16T02:56:05Z
4.0,2026-01-16T03:11:06Z
1.0,2026-01-16T03:26:07Z
1.0,2026-01-16T03:41:08Z
9.0,2026-01-16T03:56:08Z
1.0,2026-01-16T04:11:09Z
1.0,2026-01-16T04:26:10Z
1.0,2026-01-16T16:26:40Z
5.0,2026-01-16T16:41:41Z
5.0,2026-01-16T16:56:41Z
4.0,2026-01-16T17:11:42Z
3.0,2026-01-16T17:26:43Z
5.0,2026-01-16T17:41:44Z
1.0,2026-01-16T17:56:44Z
1.0,2026-01-16T23:42:02Z
1.0,2026-01-17T05:42:20Z
1.0,2026-01-21T07:32:26Z
1.0,2026-01-21T08:02:27Z
1.0,2026-01-21T08:17:28Z
4.0,2026-01-21T08:32:29Z
1.0,2026-01-21T08:47:30Z
1.0,2026-01-21T09:17:31Z
1.0,2026-01-21T09:32:32Z
3.0,2026-01-21T13:02:43Z
1.0,2026-01-21T13:17:44Z
2.0,2026-01-21T13:47:46Z
3.0,2026-01-21T14:02:46Z
3.0,2026-01-21T14:17:47Z
1.0,2026-01-21T14:32:48Z
1.0,2026-01-21T14:47:49Z
1.0,2026-01-21T15:02:49Z
5.0,2026-01-21T15:17:50Z
1.0,2026-01-21T15:32:51Z
1.0,2026-01-21T15:47:52Z
1.0,2026-01-21T16:17:53Z
1.0,2026-01-21T16:32:54Z
1.0,2026-01-21T16:47:55Z
2.0,2026-01-21T17:02:55Z
3.0,2026-01-21T17:17:56Z
1.0,2026-01-21T17:32:57Z
1.0,2026-01-21T17:47:58Z
1.0,2026-01-21T18:17:59Z
1.0,2026-01-21T19:03:02Z
1.0,2026-01-21T23:48:08Z
1.0,2026-01-22T16:34:01Z
1.0,2026-01-22T17:04:02Z
2.0,2026-01-22T17:34:04Z
3.0,2026-01-22T17:49:05Z
3.0,2026-01-22T18:04:05Z
3.0,2026-01-22T18:19:06Z
1.0,2026-01-22T18:34:07Z
1.0,2026-01-22T18:49:08Z
2.0,2026-01-22T19:04:09Z
2.0,2026-01-22T19:19:10Z
1.0,2026-01-22T19:34:11Z
2.0,2026-01-22T19:49:12Z
4.0,2026-01-22T20:04:12Z
4.0,2026-01-22T20:19:13Z
2.0,2026-01-22T20:49:15Z
1.0,2026-01-22T21:04:15Z
1.0,2026-01-22T21:19:16Z
1.0,2026-01-22T22:04:19Z
2.0,2026-01-22T22:19:20Z
5.0,2026-01-22T22:34:21Z
4.0,2026-01-22T22:49:22Z
3.0,2026-01-22T23:04:22Z
2.0,2026-01-22T23:19:23Z
8.0,2026-01-22T23:34:24Z
2.0,2026-01-22T23:49:25Z
2.0,2026-01-23T00:04:25Z
1.0,2026-01-23T00:19:26Z
3.0,2026-01-23T00:34:27Z
4.0,2026-01-23T00:49:28Z
5.0,2026-01-23T01:04:28Z
12.0,2026-01-23T01:19:29Z
5.0,2026-01-23T01:34:30Z
34.0,2026-01-23T01:49:31Z
4.0,2026-01-23T02:04:31Z
2.0,2026-01-23T02:19:32Z
1.0,2026-01-23T02:34:33Z
4.0,2026-01-23T15:05:15Z
2.0,2026-01-23T15:20:16Z
8.0,2026-01-23T16:20:20Z
1.0,2026-01-23T16:35:21Z
8.0,2026-01-23T18:35:27Z
4.0,2026-01-23T18:50:28Z
3.0,2026-01-23T19:05:29Z
1.0,2026-01-23T19:20:30Z
1.0,2026-01-23T19:35:31Z
3.0,2026-01-24T01:35:49Z
1.0,2026-01-24T03:20:55Z
2.0,2026-01-24T03:35:56Z
1.0,2026-01-24T03:50:57Z
1.0,2026-01-25T08:52:18Z
1.0,2026-01-25T09:22:19Z
1.0,2026-01-25T09:52:21Z
2.0,2026-01-25T20:22:53Z
1.0,2026-01-25T20:52:55Z
7.0,2026-01-25T21:22:56Z
3.0,2026-01-25T21:37:57Z
1.0,2026-01-25T22:07:59Z
7.0,2026-01-25T22:23:00Z
1.0,2026-01-25T23:23:03Z
1.0,2026-01-26T21:24:17Z
1.0,2026-01-26T21:39:18Z
1.0,2026-01-26T22:24:20Z
1.0,2026-01-26T23:24:24Z
1.0,2026-01-27T04:39:40Z
